baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj
Olfml3	1845.86864760266	-0.899285931420466	0.118809578335743	-7.56913663037489	-0.870364523421838	0.118576055240935	3.75712833273507e-14	2.96494660136317e-12
Sema4d	7149.05927058291	-0.897392955290844	0.0691998874151286	-12.9681273888121	-0.887535834989465	0.0692350962949422	1.85507145015928e-38	1.48683976730266e-35
Tamalin	716.494229697245	-0.897176664255149	0.26780177075786	-3.35015209838308	-0.732815426593887	0.285206752157726	0.000807671975566706	0.00646540912276369
Arhgap24	204.566435913212	-0.896755605817765	0.311756714906867	-2.87645963322926	-0.655620260766698	0.353868517932657	0.0040216363039434	0.0248192406706595
Ccn4	27.6956543042587	-0.892802342718807	0.894199168806793	-0.99843790272155	-0.0356544238862195	0.183262809896693	0.318067061927503	0.566985265799041
Kcp	14.4877347784112	-0.890826548081771	0.747313396768851	-1.19203877775164	-0.0537190844313421	0.187861115483439	0.233246040636448	0.473058235825053
Aprt	752.826163426372	-0.88565288058799	0.108161806657591	-8.18822196074915	-0.861006177892524	0.108607411943065	2.65113558556765e-16	2.93087609907927e-14
1700030J22Rik	40.3970306947205	-0.884839396121677	0.262682288183658	-3.36847757128958	-0.709880114686672	0.293335326393249	0.000755845464860968	0.00610772668013677
Ass1	903.905742544736	-0.876544932466256	0.297127685321869	-2.95006145764143	-0.659098805654788	0.330996483789973	0.00317710724286369	0.020398118088156
Mgat4a	3412.51793361716	-0.875896280145825	0.0880137768918902	-9.9518088085427	-0.86310011064714	0.0897731861928585	2.47640551380058e-23	6.1071969824959e-21
Parm1	36.207276203847	-0.874623707972126	0.553454241827789	-1.58029994509333	-0.101688487624506	0.211032677751399	0.114038192444589	0.302529122860861
Htr2b	16.2279301730731	-0.872889792976823	0.60573002662443	-1.44105419016654	-0.0836313140712845	0.20026868011116	0.149569373978595	0.362243182606515
Fcho1	271.049753559351	-0.872635178762477	0.142368551808161	-6.12940967425401	-0.829064354852963	0.143757449025669	8.82057342002412e-10	3.41737261445285e-08
Cxcr4	11490.9014899923	-0.864836363767658	0.0714388936891992	-12.1059596405594	-0.853419503741066	0.0726716187818654	9.82140103674485e-34	5.03798587580864e-31
Rab11fip4	59.2557790762947	-0.861856935755589	0.396193771367507	-2.17534196153764	-0.288592764198296	0.442524874042177	0.029604500247426	0.117991264435032
Trem1	1687.54666780132	-0.861118634620361	0.223344728141587	-3.8555583639049	-0.749109240091633	0.230501015371043	0.000115465777721696	0.00125485858771443
Kcnj9	37.0981300397975	-0.856848539294386	0.321276644320827	-2.66701160647936	-0.527917747150569	0.416617724514268	0.0076529028914819	0.0418154353133208
Tuba4a	443.921041478824	-0.852936269956378	0.168754632170444	-5.05429841531641	-0.790452664345575	0.17052510876678	4.31975740683743e-07	9.2327614975472e-06
Dcstamp	656.610293734994	-0.852420141717916	0.106686514752442	-7.98995209184493	-0.827740454872717	0.108113388845466	1.34991201991404e-15	1.27288762818953e-13
4933427D14Rik	134.167360199527	-0.849942962777353	0.411796706914527	-2.0639867888836	-0.15946043188711	0.260475691785477	0.03901896900315	0.144618282802427
Marchf9	24.7178967430407	-0.847807626359082	0.537834109114879	-1.57633666588073	-0.104228148973146	0.212306486452486	0.114948235882276	0.303719502759796
Parvg	775.866753064215	-0.847681656526879	0.170329566016059	-4.97671470874855	-0.783425435270839	0.172030922819056	6.46725322064122e-07	1.33337709487947e-05
Fam20c	1079.57826380471	-0.844445471681483	0.0879947480491614	-9.59654400294099	-0.827212244353363	0.0891366639965323	8.26699302539713e-22	1.68279235805862e-19
Ppp1r3b	273.125675366177	-0.838181024510634	0.135041044012459	-6.20686125940571	-0.797204615918097	0.13690714774227	5.40532778907507e-10	2.22172831945829e-08
Chst2	180.684935159118	-0.836988815210224	0.398546034181718	-2.10010574293808	-0.248604593593596	0.377245751884169	0.0357195402490328	0.135723669378843
Il21r	1835.83647086441	-0.835499927304477	0.0679033780135619	-12.3042468835292	-0.824799212770426	0.0679800922883422	8.59342311423318e-35	4.79139382682288e-32
Tlr2	15338.1846311043	-0.834382457676707	0.115336640941527	-7.23432250900836	-0.806892209525893	0.120565053990068	4.67858769558289e-13	3.22571014022339e-11
Ramp1	717.281629815627	-0.833744220981718	0.0877291201168852	-9.50362000520335	-0.816360472650133	0.0889652561049402	2.02717917778144e-21	3.99946858090295e-19
Hepacam2	564.476128008089	-0.831696067104471	0.140898713717139	-5.90279389472741	-0.784341753552909	0.146832642107757	3.57396658684988e-09	1.24544966059138e-07
F9	47.9658591243912	-0.829523948565164	0.292499272255913	-2.8359863673076	-0.557919212827397	0.365062375436604	0.00456843960245854	0.0275308597095528
Klra2	1340.23166495894	-0.82932779488334	0.201949867514057	-4.10660232211153	-0.735936786080705	0.206585845671455	4.01521638073294e-05	0.000510318482324274
Cxcl16	13717.8497486702	-0.826206977227599	0.085558081571289	-9.65667955678955	-0.812180265619233	0.0872065002632384	4.60549639839912e-22	9.84348096884505e-20
Pemt	16.4257491475304	-0.824603106469669	0.414075820893612	-1.99143022814059	-0.192409420382675	0.296393241153729	0.0464336087561218	0.164583913402019
Sh2d1b1	459.536257364247	-0.824549019657687	0.1036707215872	-7.95353796167166	-0.800503694805236	0.104176972421099	1.8125920424883e-15	1.67227916207698e-13
Eya4	52.4528020312136	-0.822107187229381	0.275315760758779	-2.98605203335846	-0.599557061092917	0.325205890999532	0.00282604552485551	0.0184185765670806
Ccl17	270.790941914878	-0.815813752459567	0.149876362535595	-5.44324494308311	-0.762862698393353	0.154043726456526	5.23186262109848e-08	1.4305630331123e-06
Cideb	10.1175953435713	-0.812713559671477	0.773799630151673	-1.05028941343921	-0.0459457402794523	0.185154882593419	0.293585071007413	0.541416585082345
B4galnt1	2617.27792645516	-0.809831772953614	0.111630872510854	-7.25455023989775	-0.788126473864263	0.111689082351286	4.0299867486137e-13	2.79354324671471e-11
Mmp19	5361.50225012855	-0.809075366640583	0.177827724374959	-4.54977068105875	-0.733550753102224	0.181707223364521	5.37044101989395e-06	8.61959144419524e-05
Piwil2	155.075337619521	-0.806906190458695	0.144269327500358	-5.59305435492998	-0.757593928772263	0.1479372058767	2.23109405000331e-08	6.61980380923373e-07
Ms4a7	6103.88989335492	-0.804083428885581	0.104469291098823	-7.6968400994026	-0.777985587920412	0.107358373361355	1.39472249393721e-14	1.16142345858771e-12
Galnt7	1125.85005784739	-0.802013549354446	0.101650017693686	-7.88994992377912	-0.777182537720242	0.104281714669825	3.02307815289426e-15	2.71104575053958e-13
Rcbtb2	1306.62544612353	-0.80167882593452	0.128857685808528	-6.2214280887036	-0.764447215499482	0.129309539407097	4.92649948460947e-10	2.05789672282188e-08
Apoe	135382.769641494	-0.799251683893005	0.103781420623808	-7.7012983546465	-0.773567630852426	0.106186736328997	1.34690592460726e-14	1.128936050795e-12
Cwc25	1381.85027507898	-0.799187487152717	0.113054844098922	-7.06902471559232	-0.770139825770308	0.112905547763233	1.56026360462004e-12	1.01054648816401e-10
Gpr35	2584.5656234643	-0.796726380886404	0.181809879328915	-4.3821952020827	-0.717741321522177	0.186603379121869	1.17489469102226e-05	0.000171995999060154
Grap2	772.350199413204	-0.79458299572954	0.114380750425064	-6.94682446807433	-0.764144935812738	0.115455265281593	3.73600067416601e-12	2.21807743729189e-10
Mpeg1	55017.4301168018	-0.793649935589182	0.0915426145062013	-8.66973201355766	-0.773105170593944	0.0935737198493277	4.33138598388266e-18	5.84691514287487e-16
Pald1	1660.1210638293	-0.79262847096327	0.142195290408061	-5.57422449568228	-0.751426775959459	0.14268127536636	2.48634939962767e-08	7.31306071119844e-07
Tm4sf5	71.7347459805112	-0.792273293434889	0.263153314013112	-3.0106909213973	-0.578056907304073	0.313220433807465	0.00260654024768543	0.017230037183669
Rnf180	686.468654210731	-0.790895331785189	0.1222793362564	-6.46793935916378	-0.754171911307122	0.126608436535773	9.93483483277925e-11	4.63288443256586e-09
Amy1	11.7090251454017	-0.788146676687719	0.469087636128849	-1.68016936705454	-0.124630733733791	0.225096766520708	0.0929243675924644	0.265037886348885
Abcc3	2253.01172273009	-0.788041439315391	0.0850122288906526	-9.26974212532427	-0.770674074891398	0.0869153633396021	1.86596508083279e-20	3.28172202943458e-18
C77080	214.655187938008	-0.787574824883415	0.283844149154966	-2.77467345100509	-0.565759808030343	0.319547968475906	0.00552571596345097	0.0321514435187365
Spink2	38.1739722485983	-0.786789582533082	0.275140175091139	-2.8595954126745	-0.563199870358218	0.318953890875515	0.00424181794828902	0.0259157090847348
Slc2a1	1576.05572241458	-0.785345928392429	0.0700247683827463	-11.2152592079967	-0.773703841683715	0.0703858964459256	3.43179483437646e-29	1.33361627139527e-26
Itgav	3019.065386442	-0.785169511454061	0.054964179271286	-14.2851129929314	-0.784283407960107	0.0549702029129287	2.70969637277388e-46	3.15901329858656e-43
Ccdc158	10.7500264896905	-0.784947921651726	0.61546638237643	-1.27537091241425	-0.0694941905673868	0.192386458090826	0.202177989139057	0.43454474129879
Vdr	636.268041475221	-0.783290375052299	0.156335328186435	-5.0103222613778	-0.724900646991294	0.159170885291057	5.43389644147359e-07	1.1461231573266e-05
Ntpcr	939.43980597261	-0.781084740219372	0.06776630313854	-11.526152439252	-0.770287529926343	0.0682956679300903	9.74001262116616e-31	4.16353072846116e-28
Tmem198	18.8195256381369	-0.779193795768153	0.403172806816539	-1.9326546398818	-0.193892875076127	0.2925897849077	0.0532787565578465	0.180133607724182
Acp3	98.9075078811602	-0.777139934976016	0.225891344200541	-3.44032631142382	-0.641234042846514	0.243912196714984	0.000581013223711363	0.00490801808880915
Cdh23	18.50668051803	-0.776810025496923	0.481885747633529	-1.61202116748986	-0.11412843821991	0.216967799556	0.106957333604719	0.290536082640736
Aldoc	103.360600181509	-0.77570959049186	0.242617337940321	-3.19725538610381	-0.620842211721024	0.261256182071763	0.00138742030027903	0.0102195737683964
Xntrpc	30.6535115797543	-0.77328192238527	0.613535779960872	-1.26036972519286	-0.0679467113526712	0.191767540312296	0.207536017781339	0.441806422979397
Mmp25	464.247860916673	-0.770758819343494	0.161437193400871	-4.77435715467124	-0.70785070529274	0.164140707969169	1.80282191524831e-06	3.28400401152618e-05
Stx1b	12.7495234636054	-0.770670751686436	0.606187649265244	-1.2713402403044	-0.0709707841748941	0.192761266136848	0.203607632470785	0.436559819228448
Jmy	2447.4307930685	-0.766028039249923	0.118302631980067	-6.47515635475457	-0.733021963772768	0.118173108384315	9.47138122015979e-11	4.45628781272389e-09
Pbxip1	2858.08569462627	-0.765849096126313	0.123543359448716	-6.19903084669011	-0.728208666848019	0.123518772516805	5.68118976960992e-10	2.29828320522011e-08
Gatm	3349.76742547736	-0.764600122489096	0.0862397055614209	-8.86598716347123	-0.746430910091327	0.0880461066346905	7.58292114185348e-19	1.13073698515266e-16
Rnf217	252.194495830433	-0.764418203705946	0.261507580025861	-2.92312063623682	-0.578360207583865	0.286473516289344	0.00346542224240767	0.022011181196947
Kcnn3	27.6548601933848	-0.761360301653934	0.430016898307012	-1.77053577348107	-0.155146220627201	0.250421017618298	0.0766379304761025	0.232665029224417
Igsf8	1897.11556227798	-0.759156772816387	0.0739537343372919	-10.2652932893691	-0.745164733435338	0.0741541098872636	1.01013557431745e-24	2.7561656606483e-22
Sectm1a	29.7501617423799	-0.752618132790852	0.442234217612633	-1.7018541370539	-0.14191600562838	0.237731957547671	0.0887827150320258	0.256834996068283
Fmn1	920.863141864328	-0.752516683406876	0.100117677282664	-7.51632183078205	-0.727350283479123	0.102870527575314	5.63387692611438e-14	4.32627770661622e-12
Sulf1	158.765868611983	-0.752127692567909	0.384210283507687	-1.95759386162515	-0.217253099693974	0.315582796316572	0.0502776882196292	0.173696409948417
Rgs1	17543.8355921239	-0.748435737166845	0.130541797342789	-5.73330345070654	-0.704279822853932	0.135778134414288	9.84931884775608e-09	3.22213430876592e-07
Vash2	9.9939852633568	-0.74586871706126	0.633161628842269	-1.17800682019388	-0.0582897824451462	0.187943033586131	0.238793887266536	0.479307060620763
Src	1079.7319381183	-0.745601074967796	0.168287675815943	-4.43051501753023	-0.678602077658275	0.171134168829316	9.40082998711427e-06	0.000141166561773716
Abr	3148.76020966119	-0.745506527495517	0.148840331362629	-5.00876691599937	-0.691325771758352	0.149917575855113	5.47798656774424e-07	1.15352544736867e-05
Bsn	43.3660341429121	-0.743447349216452	0.264891542713692	-2.80661036437847	-0.519268021108503	0.312092616216305	0.00500657589287114	0.0296830001156632
Jag1	779.084174296485	-0.742073945292206	0.182694314221536	-4.06183382583196	-0.657962467137227	0.187177355321395	4.86887312388837e-05	0.00060152629037326
Eef1akmt4	112.173316395083	-0.741826673204362	0.204540616626226	-3.62679396122073	-0.630851433518943	0.216149896235924	0.000286962091530193	0.00273606086377933
Tnfaip2	9515.76542131903	-0.741274798540938	0.156277211612052	-4.74333263880535	-0.679346415448987	0.161614950980565	2.10230636641682e-06	3.7496490741209e-05
Spata13	1451.09025925976	-0.741087558559317	0.0856257926627131	-8.65495705807386	-0.722998708982628	0.0863547572007011	4.93097279140601e-18	6.58695782051987e-16
B3gnt8	186.520101255741	-0.740516732375706	0.153714608460322	-4.81747792088906	-0.677382695528595	0.16131791732388	1.45384172526749e-06	2.70596027356027e-05
Htra3	235.906701500035	-0.740439955674368	0.158160491863856	-4.68157342550336	-0.676590995890038	0.162205101149797	2.84681393206552e-06	4.90692767000111e-05
Tnfsf13b	847.492504590671	-0.739741192097623	0.117326421917001	-6.30498382215159	-0.704128774061788	0.121495810587134	2.88224001154504e-10	1.22796830259314e-08
Bcar3	666.93648934243	-0.73936761422744	0.11908420951775	-6.20877962931964	-0.705013747051648	0.119871961562669	5.33976398210131e-10	2.20183708380924e-08
Smim3	1591.10276773093	-0.736122013246044	0.103233776360833	-7.13063145799372	-0.708988590917196	0.105644559872587	9.99095023472664e-13	6.60432710361518e-11
Myh11	367.887199505217	-0.734909488130791	0.512038012032481	-1.43526353680979	-0.0960193734174581	0.20450441501347	0.151212014151796	0.364226684726264
Tbc1d9	2744.66223038549	-0.732227569569875	0.138841355550622	-5.27384342126293	-0.683568864123144	0.141437494182702	1.33595901321381e-07	3.24476105785112e-06
Zfp472	136.075783193516	-0.728178039640219	0.207668094974932	-3.5064511942873	-0.610178426333754	0.220895235336307	0.000454124709565925	0.0039861021734931
Tlr13	2149.42737305132	-0.727111489911269	0.118696470194738	-6.1258054996778	-0.690619320113553	0.122063202541	9.02259706945044e-10	3.48511400056122e-08
Uck2	1139.71560752769	-0.724010286347261	0.133704289047896	-5.41501167616172	-0.679894655785099	0.134384154795191	6.12847065730926e-08	1.63052920558784e-06
Matn2	182.442678478902	-0.723216716688072	0.133055302921217	-5.43545954809703	-0.677887028119727	0.135841571493278	5.46553842488761e-08	1.4786933493831e-06
Ocstamp	149.763571709928	-0.722563912824015	0.161583975161017	-4.47175477706861	-0.654399720458089	0.166503622395262	7.75803595870043e-06	0.000119148566627993
Enpp1	228.622575686977	-0.720255148475664	0.176605026157773	-4.07833890204355	-0.633141921239829	0.188616309379336	4.53586154447362e-05	0.000565285602005148
Mvb12b	1478.0500223392	-0.719888193930412	0.0824092016784114	-8.73553170360344	-0.705375432075799	0.0826524010802077	2.42512678162877e-18	3.41756327995685e-16
Mgat5	1825.09478798053	-0.719067705725632	0.0706471243189353	-10.1783011362134	-0.707465633708534	0.0711239456290054	2.47850508600648e-24	6.48660188223411e-22
Svbp	354.955922040584	-0.718657425184177	0.096674168481637	-7.43381025636319	-0.694883236668868	0.0980002740382744	1.0551329481671e-13	7.82140169207796e-12
Lefty1	22.0456921880899	-0.717131920618802	0.509325568654293	-1.40800298424751	-0.0953625661237892	0.203443110003537	0.159130186328448	0.376232579180683
Cd276	954.914252618008	-0.716851264725949	0.133509841401062	-5.36927658068694	-0.668123128012069	0.140429104276388	7.90531035001388e-08	2.04803434199147e-06
H2-Oa	90.4075936331735	-0.716795190005051	0.183419537058547	-3.90795441696187	-0.625189423372503	0.193057273773646	9.308086165169e-05	0.00104250565049893
Clec4d	1007.47839619956	-0.716242350480616	0.153457666682272	-4.66736114242872	-0.654184494602281	0.158413912102236	3.0509280179859e-06	5.20973380860868e-05
Slc9b2	21.1756602058792	-0.715181826267252	0.388503088704712	-1.8408652261986	-0.170092770009944	0.259413602569814	0.0656413114002358	0.209242897687453
F10	583.069165118348	-0.714915069118549	0.484353566119276	-1.47601900579895	-0.10588202095611	0.209860170211017	0.139938790138903	0.346707452379074
Cdh1	652.193994681008	-0.711822845265575	0.500766621801588	-1.42146623651688	-0.0970582387481738	0.204468057974654	0.155181262387726	0.370445070958746
Tagap	2002.95394289785	-0.711764162075883	0.14983488157777	-4.75032352000391	-0.649371412401027	0.160849489895994	2.03091469194662e-06	3.63241980607022e-05
Tspan33	428.13402398704	-0.710533742023717	0.0973917825435257	-7.29562313644038	-0.686151640950328	0.0987405929982635	2.97279945070273e-13	2.07191196498978e-11
Plcd1	103.722943004251	-0.709727818242448	0.200068832404619	-3.54741820458618	-0.599957928437658	0.210818149642549	0.000389026529434394	0.00351824838749413
