,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ube2h,0.410878960534151,0.10795268819123,0.605,0.578,1
Ica1,0.41113151768267,-0.121586827395327,0.004,0.007,1
Anxa10,0.41113151768267,-0.0912006131441272,0.004,0.007,1
4933408B17Rik,0.41113151768267,0.0919682153377508,0.004,0.007,1
Ebna1bp2,0.411135369420723,-0.038523947107435,0.275,0.3,1
Brd1,0.411143522076586,-0.0588579561420295,0.332,0.35,1
Tma7,0.411203613751126,0.0969278472843674,0.684,0.673,1
Sike1,0.41122864109536,0.263064467683408,0.207,0.186,1
Chmp1a,0.411237651111291,-0.239860105354055,0.26,0.276,1
Ing1,0.411291050456138,0.174907435849441,0.156,0.14,1
Phf20l1,0.411367049366013,-0.149363858852224,0.444,0.451,1
Agbl4,0.411501986569714,0.558216922163909,0.014,0.009,1
Ppfia3,0.411501986569714,0.575165280108501,0.014,0.009,1
Ubtd2,0.411588047009093,-0.48912153601845,0.088,0.101,1
Mrpl55,0.411688510188811,-0.325403545326125,0.198,0.214,1
Rrn3,0.411719877490657,-0.311296432962676,0.105,0.12,1
Pitpnb,0.411738804111678,0.165135277414682,0.296,0.272,1
Bet1,0.411777503578644,0.208351783663702,0.221,0.205,1
Slc24a3,0.411952008761113,1.03962775017446,0.004,0.007,1
Tmsb15b1,0.411952008761113,0.0921135851315054,0.004,0.007,1
Tns2,0.411952008761113,0.463215774151422,0.004,0.007,1
Gm28043,0.411952008761113,0.185226290509056,0.004,0.007,1
Pard6a,0.412032835887584,-0.28357776387907,0.033,0.025,1
Alg13,0.412099894520702,0.441885667049728,0.118,0.102,1
Kcnq5,0.412621101536969,0.453115465381076,0.014,0.009,1
Fam89b,0.412740669284706,-0.075468467641179,0.023,0.016,1
Arhgap11a,0.412963441756842,0.155448561877912,0.091,0.078,1
Ltb4r1,0.413131869765195,0.207341881907793,0.035,0.027,1
Mroh2a,0.413181334778366,0.528918943359526,0.014,0.009,1
Asb5,0.413181334778366,0.483776742524722,0.014,0.009,1
Cdkn3,0.413181334778366,0.162259843540729,0.014,0.009,1
Trim11,0.413284473751606,0.415716960152019,0.091,0.078,1
Abca2,0.413308682584323,-0.298604694025519,0.049,0.06,1
Galk2,0.413701132586289,-0.095233648979272,0.256,0.274,1
Ccdc58,0.41388163132255,0.0592175996099695,0.121,0.104,1
Zfp810,0.414114290027533,0.18349926076158,0.037,0.028,1
Rpp40,0.414167317901286,0.177334082376764,0.035,0.027,1
Ccdc50,0.414301722539337,0.110713206013574,0.6,0.585,1
Cyb5d1,0.414371466269233,-0.76060235153378,0.019,0.027,1
Smad4,0.414377396948851,0.1394449834667,0.4,0.376,1
Immp1l,0.414441185710152,-0.186248146204886,0.221,0.239,1
Atp5j,0.414537925866021,0.0765986857182468,0.719,0.716,1
Suds3,0.414545547496881,-0.0998332103351203,0.242,0.258,1
Eif3e,0.414615028190586,-0.108101420975531,0.679,0.678,1
Apobec1,0.414671770997468,0.209105281432582,0.682,0.647,1
Ehmt2,0.414884693011511,0.0112876043232859,0.268,0.247,1
Atp5o.1,0.415099433157816,-0.0622573042530373,0.582,0.599,1
Vdr,0.415141355702957,0.707659011932496,0.105,0.092,1
Mettl5,0.415171251197281,-0.184382337094804,0.104,0.118,1
Cltb,0.41519855589997,-0.124721372634843,0.323,0.339,1
Nle1,0.415204299787256,0.208065308645023,0.035,0.027,1
Cd59a,0.415243671555978,1.63928093057087,0.007,0.004,1
Bcl2l15,0.415243671555978,1.3330257527143,0.007,0.004,1
Sod3,0.415243671555978,1.84606567854738,0.007,0.004,1
Gins3,0.415243671555978,1.51258244142585,0.007,0.004,1
Scn3b,0.415243671555978,1.71278172342204,0.007,0.004,1
Loxl1,0.415243671555978,1.62759639791918,0.007,0.004,1
Celf6,0.415243671555978,2.03191309966892,0.007,0.004,1
Tmem258,0.415256956554124,-0.11353919505504,0.595,0.613,1
Pde7a,0.415471484417649,0.392989004865031,0.154,0.14,1
Snrpd3,0.415479576165493,0.17762784299777,0.239,0.217,1
Pcca,0.415560026708732,0.0889660978335727,0.233,0.216,1
Mdh1,0.415606094574853,0.106528575261383,0.461,0.44,1
Gemin6,0.415709855072023,-0.106554504475791,0.054,0.044,1
Pfdn6,0.415776074581941,0.0973083959101795,0.395,0.376,1
Setd6,0.415792216810953,-0.431474465521729,0.033,0.042,1
Lcat,0.415989251414049,0.144689268542998,0.014,0.009,1
Xab2,0.416011768758954,0.341829259082431,0.133,0.118,1
Tmem81,0.416069009043451,1.11989342830717,0.007,0.004,1
Gm13889,0.416069009043451,2.12502836450124,0.007,0.004,1
4931440F15Rik,0.416069009043451,2.05425440021687,0.007,0.004,1
Tmem100,0.416069009043451,1.39966888129385,0.007,0.004,1
Ifitm5,0.416298685731008,0.659886305509076,0.025,0.018,1
Pde11a,0.416895314097397,0.769975166004416,0.007,0.004,1
Hdhd3,0.416895314097397,1.25128264123714,0.007,0.004,1
Fignl1,0.416895314097397,1.80324066469323,0.007,0.004,1
Mpp2,0.416895314097397,2.16028178540545,0.007,0.004,1
Btbd17,0.416895314097397,0.920266492580543,0.007,0.004,1
1700010I14Rik,0.416895314097397,0.961081247365758,0.007,0.004,1
Ptprcap,0.416895314097397,1.47157987619273,0.007,0.004,1
Akirin1,0.416989736430499,0.044647650646001,0.372,0.346,1
Usp15,0.417240500224818,0.0838810065598264,0.433,0.41,1
Klhl7,0.417271317986091,0.414684113951561,0.165,0.145,1
Tmem126a,0.41736096699281,0.181380010479823,0.335,0.322,1
Gstz1,0.417421855241159,-0.332483387497434,0.051,0.062,1
Glg1,0.417541410578561,0.0177524182302516,0.514,0.473,1
Tsen54,0.417572903825535,-0.259696054802358,0.019,0.027,1
Hsd17b13,0.417722586135084,1.11125084109026,0.007,0.004,1
Ephx3,0.417722586135084,1.16635904462669,0.007,0.004,1
Akr1c13,0.417854136486808,0.183050002953416,0.146,0.129,1
Arl5c,0.418269888322497,0.127736474144422,0.228,0.249,1
Dolk,0.418299588389251,0.142130211357951,0.067,0.055,1
Nck1,0.418362787038703,-0.508267846172543,0.316,0.318,1
Nudt18,0.418423138977505,0.539897726377032,0.084,0.072,1
Tmem106c,0.418534780882514,0.358250334914996,0.133,0.118,1
Ube2d2a,0.41855034440005,-0.0556653409578587,0.656,0.661,1
Des,0.418550824569084,0.721960190611899,0.007,0.004,1
Angptl1,0.418550824569084,0.895891740605164,0.007,0.004,1
Ttc30a1,0.418550824569084,1.22055389392872,0.007,0.004,1
Rnf113a1,0.418550824569084,0.968759919470599,0.007,0.004,1
Mlf1,0.418550824569084,1.09767263872218,0.007,0.004,1
Muc1,0.418550824569084,0.885692543632524,0.007,0.004,1
Arhgap33,0.418550824569084,0.986565850726375,0.007,0.004,1
Rims2,0.418550824569084,0.337977201312618,0.007,0.004,1
Zfp623,0.418550824569084,0.473481409179049,0.007,0.004,1
Gm3435,0.418550824569084,0.635073020482947,0.007,0.004,1
Romo1,0.418558207035271,-0.0881822729656882,0.556,0.585,1
Ifngr1,0.418767130858805,-0.0773035450793945,0.646,0.652,1
Calcoco1,0.418863382051145,-0.220615209536921,0.081,0.094,1
Jade2,0.418893313357813,-0.0861074361851997,0.121,0.138,1
Lpin1,0.418979535072576,-0.152064805651917,0.184,0.203,1
Smg5,0.41915822592592,-0.439938160079032,0.13,0.145,1
Srrm1,0.419271569237616,-0.137965752824772,0.568,0.567,1
Gm16253,0.419380028807266,0.573770631859295,0.007,0.004,1
Fam71e1,0.419380028807266,0.591633876120179,0.007,0.004,1
Ccdc88c,0.419380028807266,0.72972102263163,0.007,0.004,1
Agpat2,0.419430232476281,-0.274802287188917,0.146,0.161,1
Rab11b,0.419463059924502,0.114195458960691,0.563,0.535,1
Taf5l,0.419476282842071,-0.19225247359228,0.142,0.157,1
Pyroxd1,0.419955252453654,-0.473536874165321,0.068,0.08,1
Ankzf1,0.419961284254825,0.743814193438367,0.039,0.03,1
C3ar1,0.420199554916817,0.080994099029573,0.877,0.876,1
Echdc3,0.420210198252798,0.723227057182879,0.007,0.004,1
Fxyd1,0.420210198252798,0.0926291926094809,0.007,0.004,1
Cmtm8,0.420210198252798,0.221439401414433,0.007,0.004,1
Cndp1,0.420210198252798,1.09583493113116,0.007,0.004,1
Zfp408,0.420386207322486,-0.973483146791935,0.021,0.028,1
Rcn1,0.42047441054674,0.400190509848009,0.025,0.018,1
Naca,0.420606763991794,0.0636433628732842,0.867,0.859,1
Rfc4,0.420939335706431,0.137437136858443,0.084,0.071,1
Tor1a,0.421015930919831,0.0604031039769404,0.261,0.24,1
Gpr21,0.421041332304145,-0.0201706142661502,0.007,0.004,1
Shc4,0.421041332304145,0.450564146226118,0.007,0.004,1
Hist2h4,0.421041332304145,0.0358324488422541,0.007,0.004,1
Sel1l3,0.421041332304145,-0.0109629351119631,0.007,0.004,1
Asb14,0.421041332304145,0.0510052991792014,0.007,0.004,1
Sptbn2,0.421041332304145,0.19140418611062,0.007,0.004,1
Paip1,0.421247846002077,-0.127339057581808,0.198,0.219,1
Snx1,0.421395902729415,-0.223863879897873,0.337,0.352,1
Ube3b,0.421494373719645,-0.110420196861484,0.133,0.115,1
1700003F12Rik,0.421552273653992,-0.830048812021824,0.021,0.028,1
Ate1,0.421778737463846,-0.0526984422740409,0.175,0.155,1
Tnfsf18,0.421873430355065,-0.849365507490496,0.007,0.004,1
Rad51,0.421873430355065,-0.207216354388785,0.007,0.004,1
Gm45808,0.421873430355065,-0.625258696669522,0.007,0.004,1
Kcnmb4,0.421873430355065,0.305062158083029,0.007,0.004,1
Srp54b,0.421873430355065,-0.767094203257844,0.007,0.004,1
Mfn2,0.422018959080953,0.0677145506123642,0.109,0.125,1
Strap,0.422348035573487,0.0632722397368108,0.391,0.362,1
Lgmn,0.42265804832325,0.0466614984037061,0.944,0.924,1
Cd37,0.42271769791817,-0.129368875245923,0.428,0.438,1
Zfp788,0.422991608926009,0.321936626342563,0.025,0.018,1
Tpcn1,0.423024369410489,-0.202242333958,0.261,0.283,1
Cyp20a1,0.423204035444831,-0.0707462572110245,0.225,0.24,1
Mto1,0.423261939851111,-0.0650123043432349,0.1,0.085,1
Slc35b4,0.423362439805636,0.426237459124981,0.096,0.083,1
Azin1,0.423466567637312,0.0932348968459197,0.66,0.631,1
Lsm14b,0.423641576778437,0.317199870805892,0.077,0.065,1
Pfdn5,0.423658239527049,0.0407054648100174,0.835,0.813,1
Nemf,0.423741686187547,0.00571568735386307,0.307,0.279,1
Zfp74,0.423938179595224,0.138203526688986,0.039,0.03,1
Hspe1,0.424152410464281,0.136564358317564,0.675,0.701,1
Zbtb26,0.424250678522228,-0.622577138574897,0.011,0.016,1
Homer1,0.424422784735604,0.246242732944005,0.418,0.392,1
Rfx1,0.424766196203652,-0.117768219757552,0.068,0.057,1
N4bp3,0.424781280739979,-0.66502327126056,0.011,0.016,1
Tmem39a,0.42480374151274,-0.147178767061177,0.109,0.124,1
Dclre1b,0.425127091384824,-0.56561773485458,0.037,0.046,1
Rell1,0.425127976014162,0.145572605913451,0.368,0.346,1
Trim56,0.425439991655522,0.135352436001075,0.156,0.14,1
Rrp8,0.42551698852749,-0.0334619047723095,0.068,0.057,1
BC028528,0.425652125405152,0.179667114632239,0.43,0.417,1
Rpl23,0.42584512175979,0.0336738328436406,0.919,0.915,1
Zbtb33,0.42621325323674,0.732247083841412,0.067,0.057,1
Erc1,0.426281154665989,0.0847349130464261,0.123,0.108,1
Hsf2,0.426814067305428,-0.674031208122024,0.039,0.048,1
Zfp106,0.427023701715823,0.241957402909911,0.505,0.498,1
Midn,0.427025203762409,0.228514800877104,0.402,0.378,1
Psmd6,0.427121103417357,0.0685672293414452,0.375,0.355,1
Habp4,0.427203538323744,0.142066180222366,0.053,0.042,1
Snx27,0.427249524334611,-0.111949453066649,0.316,0.29,1
Rtl8a,0.427283115262956,0.345205070313711,0.102,0.088,1
Ppp2r5d,0.42741719932867,-0.186799174538324,0.088,0.101,1
Cyp4f13,0.427836216058922,0.195072102218911,0.14,0.125,1
Ndufs5,0.427893940632618,0.11802444726424,0.547,0.535,1
Yipf5,0.428018032077153,0.100478616916704,0.268,0.244,1
Wdr12,0.42807316147982,-0.0132092613094548,0.095,0.108,1
Tmem87a,0.428258928520623,-0.517245595812442,0.142,0.157,1
Phkg2,0.428476070889603,0.0262952894422077,0.109,0.094,1
Eif4e,0.428550503298236,0.0042812677601054,0.768,0.797,1
Serhl,0.42871782704835,0.465164201136344,0.082,0.071,1
Cib1,0.428992894682624,0.00584017791165747,0.263,0.293,1
Ccdc14,0.429040036852157,-0.682209310188986,0.011,0.016,1
Pcyox1,0.429062849801255,0.262240917418524,0.204,0.187,1
Slit1,0.429274825082647,0.523982861319307,0.03,0.039,1
Vsig4,0.429299651339387,1.29661767881361,0.026,0.019,1
Repin1,0.429299651339387,1.07506048632488,0.026,0.019,1
Twf1,0.429528289367637,0.288566081425014,0.305,0.288,1
Ap4s1,0.429668840941102,-0.0814604106905688,0.216,0.233,1
Pigg,0.429750328927258,0.0861516481098503,0.037,0.028,1
Nfyc,0.429965986499629,-0.16875076173708,0.232,0.208,1
Rtn2,0.430108591618828,-0.802717908464715,0.011,0.016,1
Edc3,0.430250192041411,-0.326429515541321,0.054,0.065,1
Setd2,0.430573128711364,-0.164964279209583,0.382,0.396,1
Atp5f1,0.430636070000429,0.0952930426870878,0.747,0.724,1
Mettl25,0.430865668508487,-0.391441008748429,0.102,0.117,1
Zfp672,0.430921546906432,0.179866000614799,0.074,0.062,1
Rabep1,0.431019068155693,-0.0912032605719963,0.677,0.705,1
Rcan3,0.431034119391861,0.218850260903323,0.089,0.076,1
Hnmt,0.431036945334555,0.293451593223981,0.123,0.108,1
Men1,0.431169226953531,-0.247033343029578,0.053,0.064,1
Pot1a,0.431196600946155,-0.039019981074262,0.065,0.078,1
Fdxacb1,0.431318564370722,-0.342950457297518,0.033,0.042,1
Psmd2,0.431337385862648,-0.0454925452974306,0.428,0.456,1
Ngly1,0.431951464740363,-0.074708922861642,0.181,0.201,1
Arvcf,0.432250330666616,-0.19778881670686,0.011,0.016,1
Ap4e1,0.432432638307393,0.176848631629309,0.056,0.046,1
Cnpy2,0.432785345300964,-0.0355468974487727,0.402,0.426,1
Mapt,0.432786728917707,-0.12424483540263,0.011,0.016,1
Tesk1,0.43316470838872,0.131386017034133,0.195,0.177,1
Flnb,0.433196057894804,0.0970508309857581,0.325,0.346,1
Nek4,0.433387315109685,0.583092780622318,0.026,0.019,1
Mob1a,0.433567985489305,0.085567218535979,0.675,0.657,1
Eif2ak1,0.433590091350637,0.230372224880769,0.16,0.143,1
Cic,0.433696681943117,-0.163067439768507,0.36,0.367,1
Casp8,0.433780600332816,-0.160266505665784,0.444,0.454,1
Cir1,0.434231933861104,0.180166341265087,0.219,0.203,1
Chchd2,0.434305574148036,-0.0342887176896958,0.861,0.862,1
Ddt,0.434312751312726,0.207077084482152,0.282,0.263,1
Lemd2,0.43438377016893,-0.203571254562794,0.288,0.304,1
Lemd3,0.434525295417308,0.136842850653976,0.314,0.293,1
Usf1,0.434785140766018,-0.327285106169209,0.121,0.136,1
Ppib,0.434786782546461,0.0750557782186292,0.779,0.756,1
Eea1,0.434809069772719,-0.143312823766239,0.732,0.749,1
Enpp4,0.4349875646309,0.226317739103805,0.039,0.03,1
Copz2,0.435241247789179,0.201575846002789,0.104,0.092,1
Tirap,0.435420880748498,0.523644012600931,0.06,0.049,1
Caml,0.435483299761013,0.0030538856438076,0.153,0.134,1
Tkt,0.43584235322365,-0.0675152880434684,0.544,0.565,1
Snx33,0.435850680177911,0.355961726182934,0.026,0.019,1
Lyar,0.435882220346571,0.0314459562324987,0.195,0.173,1
Rpl34,0.43594528558468,0.0381183859297769,0.904,0.878,1
Gm12216,0.436055639203193,0.0335287393361052,0.056,0.046,1
Zfp512,0.436361326913042,0.0679647575709246,0.082,0.097,1
Ogfod1,0.436707108761129,0.0279644769041498,0.054,0.065,1
Slc25a51,0.436785765030026,0.25864680112183,0.361,0.343,1
Ncl,0.436859740846157,0.0893426088519476,0.833,0.82,1
Ero1lb,0.436966186524901,0.0736726493832347,0.23,0.253,1
Plcg1,0.437085384248771,0.833615028363991,0.026,0.019,1
Lrrc29,0.437091762164101,0.700621404855497,0.016,0.011,1
A430005L14Rik,0.43727726819379,0.353692419889653,0.142,0.129,1
Pdzd8,0.437337719042936,-0.235389658824216,0.151,0.166,1
Siah2,0.437839421228815,-0.142383732271186,0.307,0.327,1
Nudt19,0.437931860845137,-0.0775604948745174,0.091,0.104,1
Alg9,0.437984454922944,-0.352950517563016,0.116,0.131,1
Arpc1b,0.43800441535035,-0.0122643439755148,0.904,0.901,1
Slc35c2,0.438354633794497,-0.297388412976098,0.17,0.184,1
E2f3,0.438561588932982,-0.29728369976646,0.24,0.256,1
Dennd2c,0.438639036124825,-0.292881310577155,0.037,0.046,1
Armc5,0.438711691685559,0.0989095480920223,0.114,0.099,1
Fdft1,0.438767310894703,-0.0262891641537828,0.104,0.088,1
Ndufb2,0.438964708615903,-0.13619834599839,0.442,0.458,1
Tbrg1,0.43913619069743,-0.0501868966359702,0.279,0.302,1
Wdr13,0.439222501869033,-0.0798365708155049,0.098,0.113,1
Ftl1-ps1,0.439292036215417,0.121591456754725,0.619,0.633,1
Zfp329,0.439367955868367,0.895253719571622,0.042,0.034,1
Tmem38b,0.439643337146856,-0.203321032264497,0.111,0.124,1
Mindy1,0.439716106011779,0.248550369764432,0.275,0.254,1
Inpp5d,0.439765997489072,0.070080546901762,0.668,0.671,1
Myl4,0.439794882141061,0.713031989132364,0.016,0.011,1
Ttc3,0.439856437261943,0.138500266908129,0.393,0.366,1
Adal,0.439974179241982,0.00392446654358292,0.026,0.019,1
Wasl,0.439994409183347,-0.0310410246551232,0.226,0.246,1
Nap1l4,0.440297180365594,0.0707825773415531,0.27,0.247,1
Irak1,0.44053592316958,-0.0274862814990841,0.358,0.38,1
Hist1h4h,0.440801556901914,0.278695573192614,0.026,0.019,1
Wdr48,0.441235898233527,0.12561278574699,0.156,0.138,1
Rab10,0.441274760064148,-0.0964476707041451,0.726,0.714,1
Tmem30a,0.441338372344472,-0.116738712664156,0.43,0.445,1
Otub2,0.441490176637291,-0.705339107574301,0.023,0.03,1
Yju2,0.44155757733597,0.188396405725547,0.084,0.072,1
Zswim9,0.441629825663619,0.698640281995802,0.026,0.019,1
Rnf40,0.441700500885957,0.062753253014447,0.102,0.088,1
Cactin,0.441717910612615,-0.800619528427564,0.047,0.057,1
G2e3,0.441765125417487,-0.0197718253165706,0.056,0.067,1
Tardbp,0.442006500485445,-0.172499031590607,0.381,0.401,1
Tysnd1,0.442142419177377,0.63593175321579,0.061,0.051,1
Slc31a2,0.44236161121891,0.00384353855058928,0.342,0.32,1
Itsn2,0.44248730621736,-0.0130935894318223,0.539,0.564,1
Rbm12b2,0.442676118074359,0.320491970014543,0.04,0.032,1
Tial1,0.442798730019772,-0.168497590714577,0.312,0.33,1
Exosc9,0.443023163936708,-0.507795637530863,0.116,0.127,1
Mtrex,0.44323165410741,0.140874402005902,0.211,0.191,1
Elp6,0.44328903385942,0.649551493675292,0.026,0.019,1
Abcg2,0.443537237396519,-0.59714045537884,0.068,0.08,1
Ltn1,0.443658581101997,0.171216903671101,0.174,0.157,1
Alkbh8,0.443809031371381,-0.0815252200610344,0.039,0.03,1
Selplg,0.443931065973594,-0.132675503011195,0.458,0.463,1
Tomm70a,0.443944903414618,0.122615027798457,0.23,0.21,1
Tsr3,0.443958453432685,0.156321334367103,0.093,0.08,1
Mlst8,0.444139767007686,0.427165136516627,0.016,0.011,1
Rrp1,0.444257638025671,0.113965764525412,0.472,0.454,1
Chd6,0.44475164648866,-0.240033014154476,0.244,0.265,1
Gbgt1,0.44477241191566,-1.10700818961946,0.012,0.018,1
Cops7a,0.444893154545015,-0.273107797997391,0.151,0.164,1
Vac14,0.445032471651034,-0.3033930731006,0.221,0.231,1
Rnf215,0.445034365262065,-0.196035781093132,0.102,0.115,1
Dnajc9,0.445044554682297,0.0171272548919186,0.079,0.092,1
Kcnab2,0.445175664122438,-0.197680453063772,0.147,0.163,1
Hspa1l,0.445229804521132,0.38422172672045,0.016,0.011,1
Anpep,0.445247364193732,0.0658953850477325,0.284,0.318,1
Acvr2a,0.445272295460488,-0.153522632806195,0.142,0.157,1
Srebf1,0.445479253979602,-0.531882447283673,0.084,0.094,1
Atg2b,0.445511665578593,0.513603876894335,0.093,0.081,1
Adi1,0.445516392969419,0.250807118016796,0.088,0.074,1
Urb1,0.445668932753822,0.270006547412376,0.063,0.053,1
Trabd,0.445776654340162,-0.0425875014086703,0.151,0.133,1
Mdn1,0.445824175422589,-0.0125477007411172,0.254,0.274,1
Aip,0.446064594920393,-0.154621505964256,0.272,0.288,1
Olfr433,0.446311326942424,-1.38049842409927,0.012,0.018,1
Tmc4,0.446321365537223,-0.0755245763522927,0.016,0.011,1
Cdk5rap3,0.446535460176438,0.21191126838477,0.137,0.122,1
Casp8ap2,0.446655469556867,0.184349991835584,0.123,0.108,1
Tle4,0.446760752304431,0.122143309841973,0.56,0.541,1
Dsn1,0.446824971484137,-0.746319870837366,0.012,0.018,1
Has1,0.446824971484137,-1.43350735169311,0.012,0.018,1
Gtf2e2,0.446832019001568,0.177054588424808,0.175,0.194,1
Slc1a2,0.44686771688124,0.432846341233887,0.016,0.011,1
Lca5,0.44686771688124,0.569166652161773,0.016,0.011,1
Mss51,0.447307334469506,-0.489815654584079,0.023,0.03,1
Ric8b,0.447404628146231,-0.126343385892248,0.139,0.122,1
Zfp606,0.447414448526353,0.336794340827249,0.016,0.011,1
Rilpl1,0.447425522507208,-0.652676602533791,0.039,0.048,1
Arl4a,0.447729041122748,-0.323384260249352,0.207,0.217,1
Ccl27a,0.447732795055988,-0.213090255129048,0.039,0.048,1
Agfg1,0.447762572621546,-0.171211819834384,0.347,0.367,1
Nmnat3,0.447775319048987,-0.203003408758862,0.13,0.113,1
Ing3,0.447903707330163,0.382003440157227,0.239,0.221,1
Wdr45b,0.448117826807733,-0.188052835346538,0.33,0.341,1
Nkiras1,0.44823351983171,0.258813722046315,0.06,0.071,1
Pnpla7,0.448249118543259,0.0780757590665146,0.298,0.316,1
Gm20537,0.448488680124351,-0.343042676517572,0.04,0.049,1
Zfp932,0.448505812624297,-0.896943976604518,0.044,0.053,1
Gatc,0.448514154643611,0.304604885411142,0.06,0.049,1
Noc3l,0.448878243524183,-0.347486666315902,0.067,0.078,1
Zfp827,0.449056923333142,0.0345235916325146,0.016,0.011,1
Pip4p2,0.449321656691071,-0.479682238100148,0.174,0.186,1
Nelfb,0.449371297412233,0.172726214439298,0.132,0.117,1
Bcl2l12,0.449520401849013,0.348667979056257,0.096,0.085,1
Cox6b1,0.44956162083867,0.0588628261037929,0.816,0.825,1
Rnf4,0.449868868989236,-0.309410665165053,0.311,0.32,1
Dynll2,0.449911204885969,0.0265660707493833,0.368,0.346,1
Sdr39u1,0.449913892609523,-1.06207101260994,0.012,0.018,1
Asb1,0.450036853674181,-0.737313854224893,0.023,0.03,1
Rbck1,0.450420342787114,0.137948900732243,0.244,0.223,1
Mcm7,0.450565547971922,-0.601891717498742,0.051,0.06,1
Sugt1,0.450809974192305,-0.0873910925668812,0.449,0.461,1
U2af1,0.45086508338161,0.121176895799168,0.532,0.521,1
Oxld1,0.450910605949301,0.537724340963125,0.028,0.021,1
C530008M17Rik,0.450946216285229,-1.42171637798022,0.012,0.018,1
Vrk1,0.451255482728068,0.0528002761539159,0.244,0.267,1
Gars,0.451259503444951,-0.168482184295297,0.265,0.283,1
Elac2,0.451331638399153,-0.0350141768079819,0.051,0.041,1
Stradb,0.451372513057151,0.182831550229244,0.04,0.032,1
Spats2,0.451527598979665,-0.0328822897671919,0.091,0.104,1
Adat1,0.451979879428063,-0.914075553141544,0.012,0.018,1
Agpat3,0.452191876037635,-0.199515580125032,0.232,0.247,1
2310033P09Rik,0.452384098819893,0.136179333331226,0.17,0.154,1
Ints6,0.452449412507745,-0.0768488858937567,0.444,0.472,1
Eno1b,0.452493223407867,-0.647968811837261,0.025,0.032,1
Elf4,0.45264972548046,-0.302246314252444,0.314,0.329,1
Ankrd13d,0.452716810783543,-0.125229501941791,0.056,0.046,1
Fbxl5,0.452742939265565,0.0124763740100429,0.321,0.345,1
Sh3bgrl2,0.452810060955355,-0.578041850888898,0.089,0.102,1
Popdc2,0.452902638668265,-0.635133219696263,0.016,0.011,1
Rps21,0.453032105012144,-0.0386425741193848,0.921,0.892,1
Ppp3cc,0.453102383309192,-0.371400170466038,0.088,0.101,1
Rspry1,0.4532896498577,0.182165828397659,0.2,0.184,1
Plxna3,0.453532882743526,-1.31747075660236,0.012,0.018,1
Stmn1,0.45370524145393,0.05646961158508,0.17,0.187,1
Tut7,0.453905400559539,-0.0702278702786904,0.672,0.703,1
Fam53a,0.453935588997906,0.452501566707581,0.088,0.076,1
Coq10b,0.453961126031771,-0.00421964812831566,0.737,0.74,1
Dusp3,0.454025935375448,-0.0747001333594581,0.526,0.542,1
Foxo4,0.454141849735303,0.442540253951009,0.044,0.035,1
Ltbr,0.454536811115024,0.236051632188225,0.211,0.191,1
Slc4a1ap,0.454542873895397,0.290480216997204,0.096,0.085,1
Nr4a3,0.454553291350096,0.0129040059190894,0.4,0.433,1
Mrps12,0.454560490809214,0.163248841488334,0.246,0.228,1
Maco1,0.45459424252218,0.203835980788535,0.307,0.286,1
Hacl1,0.454726605343548,-0.727026945238275,0.026,0.034,1
Slc2a3,0.454737917771449,0.776626721461561,0.03,0.023,1
Ddx27,0.454879115044676,-0.0806206359743804,0.161,0.175,1
Zfand2b,0.454947168501293,-0.13767287823516,0.137,0.152,1
D11Wsu47e,0.455088871504009,-0.327872161626744,0.012,0.018,1
Cpsf3,0.455194091072194,0.0999305153525376,0.202,0.182,1
Ddost,0.455383802012694,0.0422476411998775,0.404,0.44,1
Afg1l,0.45555357570488,-0.0371316064114073,0.126,0.111,1
Slc35f5,0.455802989181566,0.0764492422735132,0.298,0.281,1
Ugdh,0.455979551318304,-0.0385476901307329,0.118,0.133,1
Anapc4,0.456141299963947,-0.269993148835667,0.139,0.122,1
Dab2,0.456299550397669,0.0217178026550573,0.909,0.922,1
Sucla2,0.456328785759856,-0.0935480685776886,0.204,0.217,1
Tstd3,0.456426392823578,-0.2310423418703,0.07,0.081,1
Elp3,0.456447955326556,-0.0776493988202871,0.07,0.083,1
Ceacam19,0.456592277682002,0.708537887660288,0.028,0.021,1
Zfp944,0.456809685518239,0.240706256116999,0.06,0.049,1
Zfp770,0.456999645377119,0.622483698589202,0.028,0.021,1
Selenon,0.457124090727502,0.0907126813607653,0.244,0.226,1
Uba6,0.45733195998496,-0.129937131504097,0.242,0.26,1
Tmem216,0.457628629194589,-0.238548396584694,0.039,0.048,1
Elp5,0.457657602071129,-0.0971529831036153,0.279,0.299,1
Dock9,0.457688910022048,0.229248366198104,0.012,0.018,1
Chuk,0.457857359286869,-0.0725794412765013,0.198,0.178,1
Rc3h1,0.458105464082229,-0.101015474221221,0.368,0.382,1
Rad9b,0.458209912256376,-0.322813238983508,0.012,0.018,1
Sfxn1,0.458311884116657,0.026196471446517,0.118,0.102,1
Tmem161a,0.458485867565781,0.190689865239519,0.098,0.085,1
Ube2i,0.458553506149893,0.0797601946238246,0.635,0.624,1
Arl15,0.458866865995864,-0.223418592308991,0.409,0.419,1
Cul3,0.459080984650987,-0.162406869712091,0.563,0.569,1
Rpl12,0.459189555946864,-0.0319308981219462,0.895,0.869,1
Zfp639,0.45922661390494,0.231774234889531,0.128,0.113,1
Dpy30,0.459310364614998,-0.0260424663017624,0.291,0.263,1
Narf,0.459321812476899,0.446771589899183,0.044,0.035,1
Lzts2,0.459535719984308,0.630341266546912,0.051,0.062,1
